UCI_ID;Age;Sexe;NationaliteCod;Club_Cod;Club_Nom;Dept_Cod;Dept_Nom;Region_Code;Region_Nom;Saison;Categorie;SousCategorie;Discipline
="10156131584";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10120812470";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10070023270";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10145697620";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10098017874";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156131483";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10149372405";="37";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10156135224";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156137951";="8";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10120855011";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10056660108";="22";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Elite";="";="BMX Race"
="10121096501";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156136335";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10067483183";="46";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10108787100";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10070019129";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10157501510";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10134174828";="40";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="BMX Race"
="10122551093";="42";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10156133002";="11";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10057300712";="15";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="10120926042";="8";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10141087490";="50";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10070031152";="10";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10086088995";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156131786";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10121040220";="9";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156132901";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10056998796";="17";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10122954655";="38";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10156130271";="30";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10120787313";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156136032";="4";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10156132493";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10056883511";="17";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10156388636";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10057244532";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10146539193";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10120790040";="7";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10121040422";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10086094554";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10086090514";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10133518056";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10068845934";="45";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre ecole vélo - BMX";="";="BMX Race"
="10156134618";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10120790747";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10117054934";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10099027886";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10057082258";="15";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="10156138860";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156135325";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156133406";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10109310896";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10133514521";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10098168832";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10108592389";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10149372607";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156133810";="15";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U17";="";="BMX Race"
="10098018076";="19";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="1";="BMX Race"
="10109058696";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156132291";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156135426";="4";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10098024039";="33";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="2";="BMX Race"
="10157476147";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10153666471";="47";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre ecole vélo - BMX";="";="BMX Race"
="10100030020";="10";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10145343366";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156133608";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10122066501";="13";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10110757210";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10145688122";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156132695";="4";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10056954441";="20";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10108792756";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156133305";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10133509972";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10088936957";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10156135628";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10145690950";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10145690445";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10145690041";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156131988";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156132594";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156388535";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10086094251";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10156136133";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10056885632";="18";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10156130170";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156134012";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156388737";="4";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10098169236";="8";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10109058902";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10108588854";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10133648604";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10098017773";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156135830";="11";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156135527";="6";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10145697822";="7";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10156132392";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10133518864";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10133517349";="8";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10114714406";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10133515430";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10156134113";="33";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Loisir";="";="BMX Race"
="10126047036";="40";="F";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10156137345";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10070023472";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10145692869";="5";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10147539004";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10087350100";="17";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="3";="BMX Race"
="10160682100";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10156130675";="3";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10121041735";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10121313840";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10123946378";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10156162203";="3";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10108593807";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10160685433";="39";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Arbitre ecole vélo - BMX";="";="BMX Race"
="10108590571";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10086090918";="12";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U13";="";="BMX Race"
="10097781438";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10108787201";="41";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Access";="3";="BMX Race"
="10057686486";="22";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10122066400";="9";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10146092286";="4";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Baby Vélo";="";="BMX Race"
="10026759957";="52";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10145696509";="13";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10120783976";="7";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U9";="";="BMX Race"
="10057300207";="17";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10056971013";="17";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="Open";="1";="BMX Race"
="10109764069";="10";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U11";="";="BMX Race"
="10057668096";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10156388838";="6";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U7";="";="BMX Race"
="10070029132";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
="10120786000";="14";="M";="FRA";="4163097";="BMX CLUB COURNON D'AUVERGNE";="063";="CD PUY-DE-DÔME";="41";="AUVERGNE-RHONE-ALPES";="2025";="U15";="";="BMX Race"
